message_length,word_count,num_digits,num_uppercase,has_free,has_call,has_win,has_prize,has_txt,has_urgent,has_url,has_phone,exclamation_count,question_count,label
92,21,1,12,0,0,0,0,0,0,0,0,0,0,0
35,7,0,1,0,0,0,0,0,0,0,0,0,0,0
23,6,0,1,0,0,0,0,0,0,0,0,0,1,0
140,26,17,0,0,0,1,1,1,0,0,1,5,0,1
106,20,1,1,0,0,1,0,0,0,0,0,0,0,0
103,21,0,2,0,0,0,0,0,0,0,0,0,0,0
34,7,0,1,0,0,0,0,0,0,0,0,0,0,0
77,16,0,3,0,0,0,0,0,0,0,0,0,1,0
159,23,24,18,0,1,0,1,0,0,0,1,0,0,1
26,5,0,1,0,0,0,0,0,0,0,0,0,0,0
47,8,0,1,0,0,0,0,0,0,0,0,0,0,0
24,4,0,1,0,0,0,0,0,0,0,0,0,1,0
149,23,28,17,0,1,0,1,0,1,0,1,1,0,1
133,26,0,6,0,0,0,0,0,0,0,0,0,0,0
126,25,0,4,0,0,0,0,0,0,0,0,1,0,0
78,14,0,2,0,0,0,0,0,0,0,0,0,0,0
132,24,3,13,0,0,0,0,1,0,0,0,1,1,1
116,24,0,2,0,0,0,0,1,0,0,0,0,0,0
221,43,0,3,0,0,0,0,0,0,0,0,0,0,0
59,13,0,2,0,0,0,0,0,0,0,0,1,1,0
137,24,28,14,0,0,0,1,0,0,0,1,0,0,1
143,29,0,2,1,0,0,0,0,0,0,0,0,1,0
24,6,0,1,0,0,0,0,0,0,0,0,0,0,0
38,9,0,1,0,0,0,0,0,0,0,0,0,1,0
42,6,0,1,0,0,0,0,0,0,0,0,0,0,0
24,5,0,2,0,0,0,0,0,0,0,0,0,0,0
159,26,0,15,0,0,0,0,0,0,0,0,0,0,0
47,9,0,1,0,0,0,0,0,0,0,0,0,0,0
41,7,0,6,0,0,0,0,0,0,0,0,0,0,1
122,27,2,4,0,0,0,0,0,0,0,0,0,0,0
126,24,0,2,0,0,0,0,0,0,0,0,0,0,0
26,4,0,1,0,0,0,0,0,0,0,0,0,0,0
114,25,0,3,0,0,0,0,0,0,0,0,1,0,0
7,2,0,1,0,0,0,0,0,0,0,0,0,0,0
34,8,0,1,0,0,0,0,0,0,0,0,0,1,0
157,27,18,23,0,1,1,1,0,1,0,1,1,0,1
92,16,0,2,0,0,0,0,0,0,0,0,0,1,0
90,16,0,3,0,0,0,0,0,0,0,0,0,1,0
22,5,0,1,0,0,0,0,0,0,0,0,0,0,0
85,18,0,1,0,0,0,0,0,0,0,0,0,0,0
63,15,0,2,0,0,0,0,0,0,0,0,0,0,0
220,45,0,38,0,1,0,0,0,0,0,0,0,1,0
41,8,0,1,0,0,0,0,0,0,0,0,0,0,0
60,14,4,1,0,0,1,0,0,0,0,0,0,1,0
88,20,1,3,0,0,0,0,0,0,0,0,0,1,0
31,6,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,0,1,0,0,0,0,0,0,0,0,0,0,0
28,5,0,0,0,0,0,0,0,0,0,0,0,1,0
24,5,0,1,0,0,0,0,0,0,0,0,0,0,0
118,28,1,3,0,0,0,0,0,0,0,0,1,0,0
22,6,0,1,0,0,0,0,0,0,0,0,0,0,0
210,43,0,3,0,0,0,0,0,0,0,0,0,0,0
50,10,0,3,0,0,0,0,0,0,0,0,0,0,0
49,8,0,2,0,0,0,0,0,0,0,0,0,0,0
87,16,0,1,0,0,0,0,0,0,0,0,0,0,0
61,13,0,1,0,0,0,0,0,0,0,0,0,0,0
141,22,13,7,0,1,0,0,0,0,0,1,2,0,1
54,12,0,42,0,0,0,0,0,0,0,0,0,0,0
28,6,0,2,0,0,0,0,0,0,0,0,0,0,0
49,9,0,1,0,0,0,0,0,0,0,0,0,0,0
53,11,0,2,0,1,0,0,0,0,0,0,0,0,0
145,30,0,6,0,0,0,0,0,0,0,0,0,1,0
162,26,23,4,0,1,0,0,0,0,0,1,0,0,0
53,12,0,3,0,0,0,0,0,0,0,0,0,0,0
12,3,2,6,0,0,0,0,0,0,0,0,0,0,0
142,30,2,2,0,0,0,0,0,0,0,0,2,1,0
73,16,0,5,0,0,0,0,0,0,0,0,0,0,0
129,25,0,10,0,0,0,0,0,0,0,0,0,0,0
33,7,0,2,0,0,0,0,0,0,0,0,1,0,0
47,8,0,2,0,0,0,0,0,0,0,0,0,0,0
72,17,0,2,0,0,0,0,0,0,0,0,0,0,0
148,31,0,5,0,0,0,0,0,0,0,0,0,1,0
107,29,1,5,0,0,0,0,0,0,0,0,0,0,0
41,8,0,1,0,0,0,0,0,0,0,0,0,0,0
23,4,0,1,0,0,0,0,0,0,0,0,0,0,0
149,24,22,13,1,1,1,1,0,0,0,0,1,0,1
104,16,0,1,0,0,0,0,0,0,0,0,0,0,0
45,8,0,2,0,0,0,0,0,0,0,0,0,1,0
26,5,0,2,0,0,0,0,0,0,0,0,0,0,0
37,9,0,1,0,0,0,0,0,0,0,0,0,0,0
150,22,13,25,1,1,0,0,1,0,0,1,0,0,1
132,30,3,3,0,0,0,0,0,0,0,0,0,1,0
63,5,0,1,0,0,0,0,0,0,0,0,0,0,0
108,18,0,7,0,0,0,0,0,0,0,0,0,0,0
93,21,0,3,0,0,0,0,0,0,0,0,0,0,0
43,10,0,1,0,0,0,0,0,0,0,0,0,1,0
46,10,0,3,0,0,0,0,0,0,0,0,0,0,0
56,12,0,3,0,0,0,0,0,0,0,0,0,0,0
37,6,0,1,0,0,0,0,0,0,0,0,0,1,0
124,18,0,1,0,1,0,0,0,0,0,0,1,1,0
158,29,19,18,1,0,0,0,1,0,1,1,1,0,1
38,9,0,1,0,0,0,0,0,0,0,0,0,0,0
53,10,0,3,0,0,0,0,0,0,0,0,0,0,0
31,6,0,1,0,0,0,0,0,0,0,0,0,0,0
224,42,0,8,0,0,0,0,0,0,0,0,2,0,0
156,25,22,16,0,1,0,0,0,0,0,1,2,1,1
24,5,0,1,0,0,0,0,0,0,0,0,0,1,0
24,6,0,3,0,1,0,0,0,0,0,0,0,0,0
52,8,0,1,0,0,0,0,0,0,0,0,0,1,0
48,10,0,3,0,0,0,0,0,0,0,0,0,0,0
28,7,0,2,0,0,0,0,0,0,0,0,0,0,0
43,9,0,2,0,0,0,0,0,0,0,0,0,1,0
49,12,0,3,0,0,0,0,0,0,0,0,0,1,0
26,6,0,1,0,0,0,0,0,0,0,0,0,0,0
58,11,0,2,0,0,0,0,0,0,0,0,0,0,0
17,3,0,1,0,0,0,0,0,0,0,0,0,0,0
26,6,1,19,0,0,0,0,0,0,0,0,0,0,0
127,26,0,25,0,0,0,0,0,0,0,0,3,0,0
103,22,3,79,0,0,0,0,0,0,0,0,0,0,0
157,33,0,5,0,0,0,0,0,0,0,0,0,4,0
34,6,0,1,0,0,0,0,0,0,0,0,0,0,0
128,22,0,1,0,0,0,0,0,0,0,0,0,0,0
143,28,0,7,0,0,0,0,0,0,0,0,0,0,0
51,10,0,2,0,0,1,0,0,0,0,0,0,0,0
60,13,0,1,0,0,0,0,0,0,0,0,0,0,0
30,6,0,2,0,0,0,0,0,0,0,0,0,0,0
41,7,0,1,0,0,0,0,0,0,0,0,0,1,0
103,24,1,3,0,0,0,0,0,0,0,0,2,1,0
101,19,17,9,0,1,0,0,0,0,0,1,0,0,1
19,4,0,1,0,0,0,0,0,0,0,0,0,0,0
114,19,2,3,0,0,0,0,0,0,0,0,1,0,0
104,23,10,27,0,0,0,0,1,0,0,0,2,0,1
78,18,1,3,0,0,1,0,0,0,0,0,1,1,0
135,25,11,14,0,0,0,0,0,0,0,1,1,0,1
41,8,1,2,0,0,0,0,0,0,0,0,0,1,0
46,11,1,1,0,0,0,0,0,0,0,0,0,1,0
136,25,0,3,0,0,0,0,0,0,0,0,2,0,0
46,6,0,1,0,0,0,0,0,0,0,0,0,0,0
157,35,3,114,0,0,0,0,0,0,0,0,1,1,0
24,5,0,2,0,1,0,0,0,0,0,0,0,0,0
17,4,0,1,0,0,0,0,0,0,0,0,0,0,0
20,5,3,2,0,0,0,0,0,0,0,0,0,1,0
84,16,0,3,0,0,1,0,0,0,0,0,0,1,0
153,31,15,57,0,0,1,1,1,0,0,1,0,1,1
63,7,0,1,0,0,0,0,0,0,0,0,0,0,0
155,30,1,1,0,0,0,0,0,1,0,0,0,0,0
122,26,0,5,0,0,0,0,0,0,0,0,1,0,0
143,26,5,21,0,0,0,0,0,0,1,0,1,0,1
50,10,0,2,0,0,0,0,0,0,0,0,0,0,0
25,6,1,1,0,0,0,0,0,0,0,0,0,0,0
44,10,0,2,1,1,0,0,0,0,0,0,0,0,0
65,16,0,2,0,0,0,0,0,0,0,0,0,0,0
134,25,17,19,0,1,0,0,0,0,0,1,1,1,1
21,3,0,1,0,0,0,0,0,0,0,0,0,0,0
47,9,0,1,0,0,0,0,0,0,0,0,0,0,0
157,27,18,23,0,1,1,1,0,1,0,1,1,0,1
90,18,5,13,0,0,0,0,1,0,0,1,1,0,1
135,25,0,4,0,0,0,0,0,0,0,0,0,0,0
39,9,0,1,0,0,0,0,0,0,0,0,0,0,0
83,17,0,6,0,0,0,0,0,0,0,0,0,0,0
44,7,0,2,0,0,0,0,0,0,0,0,0,0,0
28,5,0,1,0,0,0,0,0,0,0,0,0,0,0
24,5,0,1,0,0,0,0,0,0,0,0,0,0,0
67,13,1,8,0,0,0,0,0,0,0,0,0,0,0
67,15,0,2,0,0,0,0,0,0,0,0,0,0,0
33,8,0,1,0,0,0,0,0,0,0,0,0,1,0
24,5,0,1,0,0,0,0,0,0,0,0,0,0,0
119,26,0,1,0,0,0,0,0,0,0,0,3,0,0
910,171,0,12,0,0,0,0,0,0,0,0,0,0,0
158,35,3,16,0,0,0,0,0,0,0,0,0,0,0
35,7,0,1,0,0,0,0,0,0,0,0,1,0,0
24,5,0,8,0,0,0,0,0,0,0,0,0,0,0
153,25,28,12,0,1,0,1,0,0,0,1,1,0,1
53,8,0,8,0,0,0,0,0,0,0,0,0,0,0
147,24,24,20,0,1,1,1,0,1,0,1,1,0,1
72,15,0,2,0,1,0,0,0,0,0,0,0,0,0
19,4,0,1,0,0,0,0,0,0,0,0,0,1,0
188,37,0,5,1,0,0,0,0,0,0,0,0,0,0
71,17,0,3,0,0,0,0,0,0,0,0,0,0,0
23,3,0,1,0,0,0,0,0,0,0,0,0,0,0
142,26,9,9,0,0,0,0,1,0,0,1,0,1,1
160,29,0,5,0,0,1,0,0,0,0,0,0,0,0
73,15,0,8,0,0,0,0,0,0,0,0,2,1,0
106,21,0,4,0,0,0,0,0,0,0,0,0,2,0
80,17,0,2,0,0,0,0,0,0,0,0,0,0,0
105,19,0,2,0,0,1,0,0,0,0,0,0,0,0
43,10,0,3,0,0,0,0,0,0,0,0,0,0,0
68,14,1,2,0,0,0,0,0,0,0,0,0,0,0
159,25,2,4,0,0,1,0,0,1,1,0,1,0,1
32,7,0,1,0,0,1,0,0,0,0,0,0,0,0
159,35,0,7,0,0,0,0,0,0,0,0,0,2,0
140,28,0,2,0,1,0,0,1,0,0,0,0,0,0
101,22,0,4,0,0,0,0,0,0,0,0,0,0,0
31,4,0,1,0,0,0,0,0,0,0,0,0,0,0
23,5,0,1,0,0,0,0,0,0,0,0,0,0,0
58,12,1,1,0,0,0,0,0,0,0,0,0,1,0
37,8,0,1,0,0,0,0,0,0,0,0,0,0,0
61,15,0,3,0,0,0,0,0,0,0,0,0,1,0
60,10,0,1,0,0,0,0,0,0,0,0,0,0,0
54,10,0,1,0,0,0,0,0,0,0,0,0,0,0
69,14,0,3,0,0,0,0,0,0,0,0,0,2,0
70,11,27,2,0,1,1,0,0,0,0,1,1,0,1
72,17,2,1,0,0,0,0,0,0,0,0,0,0,0
156,27,22,31,0,0,0,0,1,0,0,1,1,1,1
40,6,0,1,0,0,0,0,0,0,0,0,0,2,0
153,29,17,5,0,1,0,0,1,0,0,1,0,0,1
36,5,0,1,0,0,0,0,0,0,0,0,0,0,0
35,6,0,2,0,0,0,0,0,0,0,0,1,1,0
34,7,1,1,0,0,0,0,0,0,0,0,0,0,0
156,30,15,7,0,0,0,0,1,0,1,1,1,0,1
79,16,0,3,0,0,0,0,0,0,0,0,0,0,0
114,23,0,3,0,0,0,0,0,0,0,0,2,0,0
105,19,12,8,0,0,0,1,0,0,0,1,0,0,1
64,11,0,1,0,0,0,0,0,0,0,0,0,0,0
25,5,0,1,0,0,0,0,0,0,0,0,0,1,0
22,4,0,2,0,1,0,0,0,0,0,0,0,0,0
35,6,0,2,0,0,0,0,0,0,0,0,1,1,0
156,32,1,11,0,0,0,0,0,0,0,0,2,0,0
58,13,1,2,0,0,0,0,0,0,0,0,0,1,0
31,8,0,2,0,0,0,0,0,0,0,0,0,0,0
120,19,12,8,1,1,0,0,0,0,0,1,0,0,1
24,6,0,4,0,0,0,0,0,0,0,0,0,0,0
17,4,0,1,0,0,0,0,0,0,0,0,0,1,0
152,21,0,10,0,0,0,0,1,0,1,0,0,0,0
41,7,0,1,0,0,0,0,0,0,0,0,0,1,0
158,28,16,20,0,0,0,0,0,0,0,1,1,0,1
80,17,0,2,0,0,0,0,0,0,0,0,0,2,0
85,18,0,2,0,0,1,0,0,0,0,0,0,0,0
115,25,1,5,0,0,0,0,0,0,0,0,0,1,0
115,18,16,8,0,0,1,0,0,0,0,1,1,0,1
25,7,0,2,0,0,0,0,0,0,0,0,0,1,0
45,10,0,2,0,0,0,0,0,0,0,0,0,1,0
70,13,0,3,0,0,0,0,0,0,0,0,1,0,0
22,6,0,1,0,0,0,0,0,0,0,0,0,0,0
43,9,0,1,0,0,0,0,1,0,0,0,0,1,0
22,4,0,2,0,1,0,0,0,0,0,0,0,0,0
22,5,0,1,0,0,0,0,0,0,0,0,0,0,0
140,30,17,5,0,0,0,0,1,0,0,1,0,1,1
72,15,0,2,0,0,0,0,0,0,0,0,0,1,0
91,18,0,2,0,0,0,0,0,0,0,0,0,0,0
70,14,0,4,0,0,0,0,0,0,0,0,0,0,0
140,26,0,4,0,0,0,0,0,0,0,0,0,0,0
31,5,0,2,0,0,0,0,0,0,0,0,1,0,0
52,9,4,2,0,0,0,0,0,0,0,0,0,0,0
40,8,0,1,0,0,0,0,0,0,0,0,0,0,0
23,6,0,2,0,0,0,0,0,0,0,0,0,0,0
155,28,25,10,1,0,1,0,1,0,0,1,0,0,1
145,27,0,20,0,0,1,0,0,0,0,0,1,0,0
54,9,0,3,0,0,0,0,0,0,0,0,0,0,0
43,11,0,2,0,0,0,0,0,0,0,0,0,0,0
30,7,0,1,0,0,0,0,0,0,0,0,0,0,0
39,8,0,2,0,0,0,0,0,0,0,0,1,0,0
71,18,0,2,0,0,0,0,0,0,0,0,0,0,0
146,31,1,7,0,0,0,0,0,0,0,0,0,0,0
73,14,0,1,0,0,1,0,0,0,0,0,0,0,0
159,32,8,17,0,0,0,0,1,0,0,1,2,1,1
23,4,0,1,0,0,0,0,0,0,0,0,1,0,0
26,7,0,2,0,0,0,0,0,0,0,0,0,1,0
59,12,1,2,0,0,0,0,0,0,0,0,1,0,0
150,33,2,4,0,0,0,0,0,0,0,0,0,1,0
167,38,2,6,0,0,0,0,0,0,0,0,0,1,0
26,7,0,1,0,0,0,0,0,0,0,0,0,0,0
66,12,0,1,0,0,0,0,0,0,0,0,0,0,0
35,8,0,1,0,0,0,0,0,0,0,0,0,0,0
26,4,0,1,0,0,0,0,0,0,0,0,0,0,0
26,5,0,1,0,0,0,0,0,0,0,0,0,1,0
49,10,0,1,0,0,0,0,0,0,0,0,0,0,0
38,9,0,1,0,0,0,0,0,0,0,0,0,1,0
36,8,0,2,0,0,0,0,0,0,0,0,0,1,0
18,3,0,1,0,0,0,0,0,0,0,0,0,0,0
48,8,0,2,0,0,0,0,0,0,0,0,0,0,0
68,15,0,1,0,0,0,0,0,0,0,0,0,0,0
73,11,0,1,0,0,0,0,0,0,0,0,0,0,0
49,11,0,3,0,0,0,0,0,0,0,0,0,0,0
13,2,0,1,0,0,0,0,0,0,0,0,0,0,0
63,14,0,2,0,0,1,0,0,0,0,0,0,0,0
133,27,0,2,0,0,0,0,0,0,0,0,0,0,0
155,30,18,14,1,0,0,0,1,0,0,1,2,0,1
13,3,0,2,0,0,0,0,0,0,0,0,0,0,0
49,8,12,2,0,1,0,0,0,0,0,1,0,0,1
74,15,0,2,0,0,0,0,0,0,0,0,0,0,0
48,11,0,2,0,0,0,0,0,0,0,0,0,0,0
138,31,1,2,0,0,0,0,0,0,0,0,0,1,0
164,22,0,17,0,0,0,0,0,0,0,0,0,0,0
40,6,0,1,0,0,0,0,0,0,0,0,0,0,0
20,5,0,1,0,1,0,0,0,0,0,0,0,0,0
61,12,1,1,0,0,0,0,0,0,0,0,0,0,0
61,10,0,2,0,0,0,0,0,0,0,0,0,0,0
147,26,19,14,0,0,1,0,1,0,1,1,0,0,1
130,25,0,3,0,0,0,0,0,0,0,0,1,0,0
148,29,10,14,0,0,0,0,1,0,0,1,1,0,1
37,9,0,1,0,0,0,0,0,0,0,0,0,0,0
31,6,0,1,0,0,0,0,0,0,0,0,0,0,0
27,7,0,1,0,0,0,0,0,0,0,0,0,0,0
41,8,1,1,0,0,0,0,0,0,0,0,0,1,0
49,12,0,1,0,0,0,0,0,0,0,0,0,0,0
52,11,0,2,0,0,0,0,0,0,0,0,0,1,0
124,25,0,4,0,0,0,0,0,0,0,0,2,0,0
63,13,0,2,0,0,1,0,1,0,0,0,1,0,0
85,15,0,3,0,0,0,0,0,0,0,0,0,1,0
50,8,12,2,0,1,0,0,0,0,0,1,0,0,1
70,15,0,1,0,0,0,0,0,0,0,0,0,0,0
55,8,0,1,0,0,0,0,0,0,0,0,0,1,0
119,25,1,4,0,0,0,0,0,0,0,0,0,0,0
143,31,14,14,1,0,0,0,1,0,0,1,2,0,1
22,4,0,1,0,0,0,0,0,0,0,0,0,0,0
43,9,0,2,0,0,0,0,0,0,0,0,0,0,0
46,8,0,1,0,0,0,0,0,0,0,0,0,0,0
146,27,20,2,0,0,1,1,0,0,0,1,0,0,1
75,14,1,1,0,0,0,0,0,0,0,0,0,0,0
159,23,15,21,1,0,0,0,0,0,1,1,0,0,1
43,8,0,2,0,0,0,0,0,0,0,0,0,1,0
123,21,21,14,1,0,0,0,1,0,1,1,0,0,1
31,7,0,2,0,0,0,0,0,0,0,0,0,0,0
76,15,0,1,0,0,0,0,0,0,0,0,0,0,0
51,13,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,1,0,0,1,0,0,0,0,0,0,0,0,0
34,7,0,2,0,0,0,0,0,0,0,0,0,0,0
129,21,3,1,0,0,0,0,0,0,0,0,1,0,0
136,26,9,11,0,0,0,0,0,0,0,0,0,1,0
24,5,0,1,0,0,0,0,0,0,0,0,0,1,0
33,9,0,1,0,0,0,0,0,0,0,0,0,1,0
63,11,0,1,0,0,0,0,0,0,0,0,1,0,0
96,19,0,3,0,0,0,0,0,0,0,0,0,0,0
53,14,1,4,0,0,0,0,1,0,0,0,1,1,0
59,12,0,1,0,0,0,0,0,0,0,0,0,1,0
52,10,0,2,0,0,0,0,0,0,0,0,0,0,0
45,10,0,2,0,0,0,0,0,0,0,0,0,0,0
34,7,1,2,0,0,0,0,0,0,0,0,0,1,0
53,10,0,1,0,0,0,0,0,1,0,0,0,0,0
111,21,2,4,0,0,0,0,0,0,0,0,3,0,0
60,13,0,3,0,0,0,0,0,0,0,0,0,1,0
152,27,4,114,0,0,0,0,0,0,0,0,2,0,0
55,11,0,2,0,1,0,0,0,0,0,0,0,0,0
84,15,0,15,0,0,0,0,0,0,0,0,0,0,0
81,13,11,5,0,1,0,0,0,1,0,1,0,0,1
87,20,0,1,0,0,0,0,0,0,0,0,0,0,0
84,17,0,2,0,0,0,0,0,0,0,0,0,0,0
26,5,0,1,0,0,0,0,0,0,0,0,0,1,0
58,12,0,2,0,0,0,0,0,0,0,0,0,0,0
46,9,0,1,0,0,0,0,0,0,0,0,0,0,0
43,10,0,2,0,0,0,0,0,0,0,0,0,0,0
24,5,0,2,0,0,0,0,0,0,0,0,0,0,0
97,18,0,8,0,0,0,0,0,0,0,0,0,0,0
70,14,0,3,0,0,0,1,0,0,0,0,0,0,0
179,35,0,6,0,0,0,0,0,0,0,0,2,0,0
120,20,27,3,0,1,0,0,1,0,0,1,0,0,1
54,11,0,3,0,0,0,0,0,0,0,0,0,0,0
26,7,0,1,0,0,0,0,0,0,0,0,0,0,0
156,19,1,3,0,0,0,0,0,0,0,0,1,0,0
47,9,0,2,0,0,0,0,0,0,0,0,0,0,0
48,8,0,39,0,0,0,0,0,0,0,0,0,0,0
147,27,20,27,0,1,0,0,0,0,0,1,0,1,1
40,8,0,2,0,0,0,0,0,0,0,0,0,0,0
81,19,0,1,0,0,0,0,0,0,0,0,0,0,0
116,26,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
66,12,5,4,1,0,0,0,0,0,0,1,0,0,1
81,18,0,3,0,0,0,0,0,0,0,0,0,0,0
20,6,1,1,0,0,0,0,0,0,0,0,0,1,0
13,3,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,0,1,0,0,0,0,0,0,0,0,0,0,0
66,17,3,4,0,0,0,0,0,0,0,0,0,0,0
69,15,2,2,0,0,0,0,0,0,0,0,0,1,0
55,13,0,2,0,0,0,0,0,0,0,0,0,0,0
45,9,0,2,0,0,0,0,0,0,0,0,0,1,0
160,32,0,16,0,0,0,0,0,0,0,0,3,0,0
25,5,0,2,0,0,0,0,0,0,0,0,0,0,0
28,6,0,1,0,0,0,0,0,0,0,0,0,0,0
40,7,0,1,0,0,1,0,0,0,0,0,0,0,0
156,31,0,3,0,0,0,0,0,0,0,0,0,0,0
138,33,0,4,0,0,0,0,0,0,0,0,0,3,0
24,6,0,1,0,0,0,0,0,0,0,0,1,0,0
70,12,8,4,0,0,0,0,0,0,0,0,0,0,0
62,14,2,3,0,0,0,0,0,0,0,0,0,0,0
86,17,0,2,0,0,0,0,0,0,0,0,1,1,0
174,35,0,4,0,0,0,0,0,0,0,0,0,0,0
48,8,0,2,0,0,0,0,0,0,0,0,0,0,0
48,10,0,2,0,0,0,0,0,0,0,0,0,1,0
25,6,0,19,0,0,0,0,0,0,0,0,0,0,0
54,10,0,2,0,0,0,0,0,0,0,0,1,0,0
38,10,1,3,0,0,0,0,0,0,0,0,0,2,0
46,10,0,3,0,0,0,0,1,0,0,0,0,0,0
64,12,0,2,0,0,0,0,0,0,0,0,0,1,0
133,23,0,2,0,0,0,0,0,0,0,0,0,0,0
36,8,0,2,0,0,0,0,0,0,0,0,0,0,0
132,31,3,96,0,0,0,0,0,0,0,0,0,0,0
51,11,0,2,0,0,0,0,0,0,0,0,0,0,0
48,8,0,2,0,0,0,0,0,0,0,0,1,0,0
62,10,0,1,0,0,0,0,0,0,0,0,0,0,0
163,23,15,2,0,1,0,0,0,0,0,1,2,1,1
155,28,6,7,0,0,0,0,0,0,1,0,0,0,1
48,11,0,4,0,0,0,0,0,0,0,0,0,0,0
39,9,0,2,0,0,0,0,1,0,0,0,2,0,0
103,23,0,3,0,0,0,0,0,0,0,0,0,0,0
83,20,0,3,0,0,0,0,0,0,0,0,0,0,0
84,19,1,4,0,0,0,0,1,0,0,0,1,1,0
39,8,0,1,0,0,0,0,0,0,0,0,0,1,0
122,25,1,3,0,0,0,0,0,0,0,0,0,0,0
154,30,2,6,0,0,0,0,0,0,0,0,0,0,0
36,7,0,2,0,0,0,0,0,0,0,0,0,0,0
140,26,2,13,0,0,1,0,0,0,0,0,1,0,1
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30,6,0,2,0,0,0,0,0,0,0,0,0,0,0
57,11,0,2,0,0,0,0,0,0,0,0,0,1,0
54,10,0,2,0,0,0,0,0,0,0,0,0,1,0
34,7,0,1,0,0,0,0,0,0,0,0,0,1,0
85,19,4,3,0,0,0,0,0,0,0,0,0,1,0
139,29,1,3,0,1,0,0,0,0,0,0,0,0,0
35,7,0,1,0,0,0,0,0,0,0,0,0,0,0
31,6,0,1,0,0,0,0,0,0,0,0,0,0,0
126,26,11,12,0,0,0,0,1,0,0,1,1,1,1
48,11,1,2,0,0,0,0,0,0,0,0,0,0,0
94,21,0,1,0,0,0,0,0,0,0,0,0,0,0
27,6,0,2,0,0,0,0,0,0,0,0,0,0,0
28,6,0,2,0,1,0,0,0,0,0,0,0,0,0
41,8,0,3,0,0,0,0,0,0,0,0,0,0,0
42,8,0,3,0,0,0,0,0,0,0,0,0,0,0
150,35,0,7,0,0,0,0,0,0,0,0,2,1,0
162,29,0,10,0,0,0,0,0,0,0,0,0,0,0
82,18,1,2,0,0,0,0,0,0,0,0,0,0,0
45,10,0,3,0,0,0,0,0,0,0,0,0,1,0
56,11,0,3,0,0,0,0,0,0,0,0,0,1,0
41,6,0,1,0,0,0,0,0,0,0,0,0,0,0
23,5,0,1,0,0,0,0,0,0,0,0,0,0,0
112,22,1,3,0,0,0,0,0,0,0,0,0,0,0
38,7,0,2,0,0,0,0,0,0,0,0,0,0,0
160,33,0,5,0,0,0,0,0,0,0,0,0,0,0
32,4,0,2,0,0,0,0,0,0,0,0,0,0,0
47,9,0,1,0,0,0,0,0,0,0,0,0,0,0
82,18,0,4,0,0,0,0,0,0,0,0,0,1,0
25,5,0,1,0,0,0,0,0,0,0,0,0,0,0
51,9,0,2,0,0,0,0,0,0,0,0,0,1,0
155,26,21,17,1,0,0,0,1,0,0,1,2,0,1
22,4,0,1,0,0,0,0,0,0,0,0,0,0,0
30,6,0,1,0,0,0,0,0,0,0,0,0,1,0
121,25,1,28,0,0,0,0,0,0,1,0,0,0,0
53,9,0,2,0,0,0,0,0,0,0,0,0,0,0
84,20,1,4,0,0,0,0,0,0,0,0,2,1,0
24,5,0,1,0,0,0,0,0,0,0,0,0,0,0
81,16,0,1,0,0,0,0,0,0,0,0,0,0,0
152,32,0,4,0,0,0,0,0,0,0,0,1,2,0
131,26,1,2,0,0,0,0,0,0,0,0,0,1,0
327,63,1,3,0,0,0,0,0,0,0,0,0,0,0
49,10,0,1,0,0,0,0,0,0,0,0,0,0,0
65,13,1,3,0,0,0,0,0,0,0,0,0,3,0
29,6,0,1,0,0,0,0,0,0,0,0,0,1,0
207,42,0,4,1,0,0,0,0,0,0,0,0,0,0
114,24,0,4,0,0,0,0,0,0,0,0,0,1,0
101,19,23,29,0,1,0,0,0,0,0,1,0,0,1
49,11,2,2,0,0,0,0,0,0,0,0,0,0,0
108,20,0,2,0,0,0,0,0,0,0,0,0,0,0
36,6,0,2,0,0,0,0,0,0,0,0,1,0,0
32,6,0,1,0,0,0,0,0,0,0,0,0,0,0
50,10,0,3,0,0,0,0,0,0,0,0,0,0,0
80,19,0,3,0,0,0,0,0,0,0,0,0,1,0
141,24,5,8,0,0,0,0,0,0,0,0,0,0,0
151,27,25,7,0,1,0,0,1,0,0,1,0,0,1
154,22,31,30,0,0,0,0,1,0,1,1,2,0,1
23,4,0,1,0,0,0,0,0,0,0,0,0,0,0
40,8,0,1,0,0,0,0,0,0,0,0,0,0,0
159,24,17,13,0,1,0,0,1,0,0,1,0,0,1
25,5,0,1,0,0,0,0,0,0,0,0,0,0,0
143,31,14,14,1,0,0,0,1,0,0,1,2,0,1
22,7,0,0,0,0,0,0,0,0,0,0,0,0,0
155,29,0,3,0,0,0,0,0,0,0,0,1,0,0
72,18,0,1,0,0,0,0,0,0,0,0,0,0,0
203,32,0,1,0,0,0,0,0,0,0,0,0,0,0
278,63,1,22,0,0,0,0,0,0,0,0,1,4,0
115,23,0,3,0,0,0,0,0,0,0,0,0,1,0
27,7,1,1,0,0,0,0,0,0,0,0,0,0,0
139,29,1,3,0,0,0,0,0,0,0,0,2,0,0
46,10,0,1,0,0,0,0,0,0,0,0,0,0,0
115,24,1,3,0,0,0,0,0,0,0,0,0,0,0
